#|SEDE_ATENCION|TIPO_SOLICITUD|SEXO_BENEFICIARIO|EDAD_BENEFICIARIO|DISTRITO_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD_BENEFICIARIO|ANO_TRA|MES_TRA|TOTAL_MOV_MIGRA|ESTADO_TRAMITE|NACIONALIDAD_SOLICITANTE|FECHA_DE_CORTE
512|SERVICIOS WEB|PROPIETARIO|F|45|BARRANCO|LIMA|BRASILERA|2023|OCTUBRE|0|E|BRASILERA|2023-10-19
513|SERVICIOS WEB|PROPIETARIO|M|39|SAN ISIDRO|LIMA|PORTUGUESA|2023|OCTUBRE|259|E|PORTUGUESA|2023-10-19
514|SERVICIOS WEB|PROPIETARIO|F|41|MIRAFLORES|LIMA|ECUATORIANA|2023|OCTUBRE|0|E|ECUATORIANA|2023-10-19
515|SERVICIOS WEB|PROPIETARIO|M|37|JAEN|CAJAMARCA|ECUATORIANA|2023|OCTUBRE|9|E|ECUATORIANA|2023-10-19
516|SERVICIOS WEB|PROPIETARIO|F|73|<NO DEFINIDO>|<NO DEFINIDO>|ALEMANA|2023|OCTUBRE|7|E|ALEMANA|2023-10-19
517|SERVICIOS WEB|PROPIETARIO|F|98|SAN ISIDRO|LIMA|ITALIANA|2023|OCTUBRE|0|E|ITALIANA|2023-10-19
518|SERVICIOS WEB|PROPIETARIO|F|18|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-19
519|SERVICIOS WEB|PROPIETARIO|F|45|MIRAFLORES|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-19
520|SERVICIOS WEB|PROPIETARIO|M|27|SAN MIGUEL|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
521|LIMA|PROPIETARIO|M|3|<NO DEFINIDO>|<NO DEFINIDO>|ESPAÑOLA|2023|OCTUBRE|7|E|ESPAÑOLA|2023-10-20
522|SERVICIOS WEB|PROPIETARIO|M|27|SANTA ANITA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
523|SERVICIOS WEB|PROPIETARIO|M|45|SURQUILLO|LIMA|COLOMBIANA|2023|OCTUBRE|4|E|COLOMBIANA|2023-10-20
524|SERVICIOS WEB|PROPIETARIO|F|36|MIRAFLORES|LIMA|COLOMBIANA|2023|OCTUBRE|9|E|COLOMBIANA|2023-10-20
525|SERVICIOS WEB|PROPIETARIO|F|26|COMAS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
526|LIMA|PROPIETARIO|M|34|ICA|ICA|COLOMBIANA|2023|OCTUBRE|1|E|COLOMBIANA|2023-10-20
527|SERVICIOS WEB|PROPIETARIO|M|31|SAN MIGUEL|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
528|SERVICIOS WEB|PROPIETARIO|F|28|VILLA EL SALVADOR|LIMA|NEERLANDESA|2023|OCTUBRE|0|E|NEERLANDESA|2023-10-20
529|SERVICIOS WEB|PROPIETARIO|M|47|MIRAFLORES|LIMA|BOLIVIANA|2023|OCTUBRE|0|E|BOLIVIANA|2023-10-20
530|SERVICIOS WEB|PROPIETARIO|M|51|LIMA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-20
531|SERVICIOS WEB|PROPIETARIO|F|49|LA MOLINA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-20
532|SERVICIOS WEB|PROPIETARIO|M|42|SAN ISIDRO|LIMA|CHILENA|2023|OCTUBRE|21|E|CHILENA|2023-10-20
533|SERVICIOS WEB|PROPIETARIO|M|28|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|6|E|VENEZOLANA|2023-10-20
534|SERVICIOS WEB|PROPIETARIO|M|43|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
535|SERVICIOS WEB|PROPIETARIO|F|37|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|ECUATORIANA|2023|OCTUBRE|0|E|ECUATORIANA|2023-10-20
536|SERVICIOS WEB|PROPIETARIO|M|30|SURQUILLO|LIMA|COLOMBIANA|2023|OCTUBRE|9|E|COLOMBIANA|2023-10-20
537|SERVICIOS WEB|PROPIETARIO|M|51|CALLERIA|UCAYALI|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-20
538|SERVICIOS WEB|PROPIETARIO|M|47|LA VICTORIA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-20
539|SERVICIOS WEB|PROPIETARIO|M|58|AGUAS VERDES|TUMBES|ECUATORIANA|2023|OCTUBRE|0|E|ECUATORIANA|2023-10-20
540|SERVICIOS WEB|PROPIETARIO|F|27|LA MOLINA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
541|SERVICIOS WEB|PROPIETARIO|M|39|MIRAFLORES|LIMA|ECUATORIANA|2023|OCTUBRE|4|E|ECUATORIANA|2023-10-20
542|SERVICIOS WEB|PROPIETARIO|F|33|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
543|SERVICIOS WEB|PROPIETARIO|F|46|<NO DEFINIDO>|<NO DEFINIDO>|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
544|SERVICIOS WEB|PROPIETARIO|M|26|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
545|SERVICIOS WEB|PROPIETARIO|M|50|COMAS|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-20
546|SERVICIOS WEB|PROPIETARIO|M|47|MIRAFLORES|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-20
547|SERVICIOS WEB|PROPIETARIO|F|21|BREÑA|LIMA|VENEZOLANA|2023|OCTUBRE|6|E|VENEZOLANA|2023-10-20
548|SERVICIOS WEB|PROPIETARIO|M|34|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
549|SERVICIOS WEB|PROPIETARIO|F|34|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-20
550|SERVICIOS WEB|PROPIETARIO|F|25|SAN BORJA|LIMA|BRITANICA|2023|OCTUBRE|0|E|BRITANICA|2023-10-20
551|SERVICIOS WEB|PROPIETARIO|F|31|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-20
552|SERVICIOS WEB|PROPIETARIO|F|19|SANTA ANITA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-21
553|SERVICIOS WEB|PROPIETARIO|M|38|SURQUILLO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-21
554|SERVICIOS WEB|PROPIETARIO|M|42|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|PERUANA|2023|OCTUBRE|0|E|PERUANA|2023-10-21
555|SERVICIOS WEB|PROPIETARIO|F|22|JESUS MARIA|LIMA|CUBANA|2023|OCTUBRE|0|E|CUBANA|2023-10-21
556|SERVICIOS WEB|PROPIETARIO|M|29|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-21
557|SERVICIOS WEB|PROPIETARIO|M|53|BARRANCO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-21
558|SERVICIOS WEB|PROPIETARIO|M|27|SAN MIGUEL|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-21
559|SERVICIOS WEB|PROPIETARIO|F|32|CHICLAYO|LAMBAYEQUE|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-21
560|SERVICIOS WEB|PROPIETARIO|M|66|CHIMBOTE|ANCASH|PERUANA|2023|OCTUBRE|0|E|PERUANA|2023-10-21
561|SERVICIOS WEB|PROPIETARIO|F|20|SANTA ANITA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-21
562|SERVICIOS WEB|PROPIETARIO|F|31|OLLANTAYTAMBO|CUSCO|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-21
563|SERVICIOS WEB|PROPIETARIO|F|32|SAN JUAN DE LURIGANCHO|LIMA|CHILENA|2023|OCTUBRE|1|E|CHILENA|2023-10-21
564|SERVICIOS WEB|PROPIETARIO|M|26|ICA|ICA|COLOMBIANA|2023|OCTUBRE|13|E|COLOMBIANA|2023-10-21
565|SERVICIOS WEB|PROPIETARIO|M|27|PUENTE PIEDRA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-21
566|SERVICIOS WEB|PROPIETARIO|M|52|SANTIAGO DE SURCO|LIMA|ARGENTINA|2023|OCTUBRE|15|E|ARGENTINA|2023-10-21
567|SERVICIOS WEB|PROPIETARIO|F|37|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-22
568|SERVICIOS WEB|PROPIETARIO|F|23|SANTIAGO DE SURCO|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-22
569|SERVICIOS WEB|PROPIETARIO|M|38|CHORRILLOS|LIMA|VENEZOLANA|2023|OCTUBRE|9|E|VENEZOLANA|2023-10-22
570|SERVICIOS WEB|PROPIETARIO|F|25|AYACUCHO|AYACUCHO|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-22
571|SERVICIOS WEB|PROPIETARIO|M|23|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
572|SERVICIOS WEB|PROPIETARIO|M|50|CARMEN DE LA LEGUA REYNOSO|CALLAO|ESPAÑOLA|2023|OCTUBRE|43|E|ESPAÑOLA|2023-10-24
573|SERVICIOS WEB|PROPIETARIO|M|42|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
574|SERVICIOS WEB|PROPIETARIO|M|40|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
575|SERVICIOS WEB|PROPIETARIO|F|28|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-24
576|SERVICIOS WEB|PROPIETARIO|M|38|CALLAO|CALLAO|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
577|SERVICIOS WEB|PROPIETARIO|F|30|MAGDALENA DEL MAR|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
578|SERVICIOS WEB|PROPIETARIO|F|26|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
579|SERVICIOS WEB|PROPIETARIO|M|67|PARIÑAS|PIURA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
580|SERVICIOS WEB|PROPIETARIO|M|64|PARIÑAS|PIURA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
581|SERVICIOS WEB|PROPIETARIO|F|58|MAGDALENA DEL MAR|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-24
582|SERVICIOS WEB|PROPIETARIO|M|35|MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
583|SERVICIOS WEB|PROPIETARIO|M|52|PARIÑAS|PIURA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
584|SERVICIOS WEB|PROPIETARIO|F|52|PARIÑAS|PIURA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
585|IQUITOS|PROPIETARIO|F|47|IQUITOS|LORETO|CHINA|2023|OCTUBRE|6|N|CHINA|2023-10-24
586|IQUITOS|PROPIETARIO|M|53|IQUITOS|LORETO|CHINA|2023|OCTUBRE|4|N|CHINA|2023-10-24
587|SERVICIOS WEB|PROPIETARIO|F|37|SURQUILLO|LIMA|FILIPINA|2023|OCTUBRE|5|E|FILIPINA|2023-10-24
588|SERVICIOS WEB|PROPIETARIO|M|50|SAN ISIDRO|LIMA|INDIA|2023|OCTUBRE|0|E|INDIA|2023-10-24
589|SERVICIOS WEB|PROPIETARIO|M|57|<NO DEFINIDO>|<NO DEFINIDO>|ESTADOUNIDENSE|2023|OCTUBRE|41|E|ESTADOUNIDENSE|2023-10-24
590|SERVICIOS WEB|PROPIETARIO|F|19|CATACAOS|PIURA|BRASILERA|2023|OCTUBRE|0|E|BRASILERA|2023-10-24
591|SERVICIOS WEB|PROPIETARIO|M|31|SANTIAGO DE SURCO|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-24
592|SERVICIOS WEB|PROPIETARIO|F|38|EL AGUSTINO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
593|SERVICIOS WEB|PROPIETARIO|F|27|SANTA ANITA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
594|SERVICIOS WEB|PROPIETARIO|M|58|MIRAFLORES|LIMA|ESPAÑOLA|2023|OCTUBRE|63|E|ESPAÑOLA|2023-10-24
595|SERVICIOS WEB|PROPIETARIO|M|25|LA VICTORIA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
596|SERVICIOS WEB|PROPIETARIO|M|30|PUENTE PIEDRA|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-24
597|SERVICIOS WEB|PROPIETARIO|M|42|CHORRILLOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
598|SERVICIOS WEB|PROPIETARIO|M|53|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|OCTUBRE|90|E|COLOMBIANA|2023-10-24
599|SERVICIOS WEB|PROPIETARIO|F|34|VENTANILLA|CALLAO|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
600|SERVICIOS WEB|PROPIETARIO|F|59|YARINACOCHA|UCAYALI|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-24
601|SERVICIOS WEB|PROPIETARIO|M|34|SAN MIGUEL|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
602|SERVICIOS WEB|PROPIETARIO|M|33|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
603|SERVICIOS WEB|PROPIETARIO|M|53|MIRAFLORES|LIMA|MEXICANA|2023|OCTUBRE|28|E|MEXICANA|2023-10-24
604|SERVICIOS WEB|PROPIETARIO|F|31|SAN ISIDRO|LIMA|MEXICANA|2023|OCTUBRE|0|E|MEXICANA|2023-10-24
605|SERVICIOS WEB|PROPIETARIO|M|49|SANTIAGO DE SURCO|LIMA|SUIZA|2023|OCTUBRE|0|E|SUIZA|2023-10-24
606|SERVICIOS WEB|PROPIETARIO|M|40|MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
607|SERVICIOS WEB|PROPIETARIO|M|45|LA MOLINA|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|67|E|ESTADOUNIDENSE|2023-10-24
608|SERVICIOS WEB|PROPIETARIO|F|28|PIURA|PIURA|ECUATORIANA|2023|OCTUBRE|5|E|ECUATORIANA|2023-10-24
609|SERVICIOS WEB|PROPIETARIO|F|41|LA MOLINA|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|67|E|ESTADOUNIDENSE|2023-10-24
610|SERVICIOS WEB|PROPIETARIO|M|38|HUACHO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-24
611|SERVICIOS WEB|PROPIETARIO|M|41|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|4|E|VENEZOLANA|2023-10-24
612|SERVICIOS WEB|PROPIETARIO|M|46|MIRAFLORES|LIMA|ARGENTINA|2023|OCTUBRE|11|E|ARGENTINA|2023-10-24
613|SERVICIOS WEB|PROPIETARIO|F|41|CAJAMARCA|CAJAMARCA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
614|SERVICIOS WEB|PROPIETARIO|M|38|SANTIAGO DE SURCO|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-24
615|SERVICIOS WEB|PROPIETARIO|F|45|POCOLLAY|TACNA|BOLIVIANA|2023|OCTUBRE|5|E|BOLIVIANA|2023-10-24
616|SERVICIOS WEB|PROPIETARIO|M|27|PIURA|PIURA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
617|SERVICIOS WEB|PROPIETARIO|M|39|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-24
618|SERVICIOS WEB|PROPIETARIO|M|36|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-24
619|SERVICIOS WEB|PROPIETARIO|M|24|SOCABAYA|AREQUIPA|BRASILERA|2023|OCTUBRE|0|E|BRASILERA|2023-10-24
620|SERVICIOS WEB|PROPIETARIO|F|28|BARRANCO|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-24
621|SERVICIOS WEB|PROPIETARIO|F|42|BARRANCO|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-24
622|SERVICIOS WEB|PROPIETARIO|M|61|SAN BORJA|LIMA|PERUANA|2023|OCTUBRE|4|E|PERUANA|2023-10-25
623|SERVICIOS WEB|PROPIETARIO|M|39|PIURA|PIURA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-25
624|SERVICIOS WEB|PROPIETARIO|M|64|SAN BORJA|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-25
625|SERVICIOS WEB|PROPIETARIO|F|26|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
626|SERVICIOS WEB|PROPIETARIO|M|28|LURIGANCHO|LIMA|ARGELINA|2023|OCTUBRE|0|E|ARGELINA|2023-10-25
627|SERVICIOS WEB|PROPIETARIO|M|41|SAN BARTOLO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
628|SERVICIOS WEB|PROPIETARIO|M|47|SAN ISIDRO|LIMA|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-25
629|SERVICIOS WEB|PROPIETARIO|M|37|MIRAFLORES|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-25
630|SERVICIOS WEB|PROPIETARIO|M|32|TAMBOPATA|MADRE DE DIOS|VENEZOLANA|2023|OCTUBRE|3|E|VENEZOLANA|2023-10-25
631|SERVICIOS WEB|PROPIETARIO|M|38|SANTIAGO DE SURCO|LIMA|BRASILERA|2023|OCTUBRE|138|E|BRASILERA|2023-10-25
632|SERVICIOS WEB|PROPIETARIO|M|41|MIRAFLORES|LIMA|CHILENA|2023|OCTUBRE|79|E|CHILENA|2023-10-25
633|SERVICIOS WEB|PROPIETARIO|F|18|MIRAFLORES|LIMA|ECUATORIANA|2023|OCTUBRE|2|E|ECUATORIANA|2023-10-25
634|SERVICIOS WEB|PROPIETARIO|F|30|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
635|SERVICIOS WEB|PROPIETARIO|M|39|PARACAS|ICA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-25
636|SERVICIOS WEB|PROPIETARIO|M|34|MIRAFLORES|LIMA|FRANCESA|2023|OCTUBRE|57|E|FRANCESA|2023-10-25
637|SERVICIOS WEB|PROPIETARIO|M|31|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
638|SERVICIOS WEB|PROPIETARIO|F|36|MIRAFLORES|LIMA|COLOMBIANA|2023|OCTUBRE|9|E|COLOMBIANA|2023-10-25
639|SERVICIOS WEB|PROPIETARIO|M|37|LA VICTORIA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
640|SERVICIOS WEB|PROPIETARIO|M|28|CERRO COLORADO|AREQUIPA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
641|SERVICIOS WEB|PROPIETARIO|M|73|SAN ISIDRO|LIMA|PORTUGUESA|2023|OCTUBRE|54|E|PORTUGUESA|2023-10-25
642|SERVICIOS WEB|PROPIETARIO|M|51|BARRANCO|LIMA|CUBANA|2023|OCTUBRE|4|E|CUBANA|2023-10-25
643|SERVICIOS WEB|PROPIETARIO|F|50|INDEPENDENCIA|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-25
644|SERVICIOS WEB|PROPIETARIO|M|47|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-25
645|SERVICIOS WEB|PROPIETARIO|M|32|SAN MIGUEL|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-25
646|SERVICIOS WEB|PROPIETARIO|M|49|SAN ISIDRO|LIMA|DOMINICANA|2023|OCTUBRE|12|E|DOMINICANA|2023-10-25
647|SERVICIOS WEB|PROPIETARIO|M|36|IQUITOS|LORETO|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-25
648|SERVICIOS WEB|PROPIETARIO|M|76|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|13|E|ESTADOUNIDENSE|2023-10-25
649|SERVICIOS WEB|PROPIETARIO|M|67|MIRAFLORES|LIMA|URUGUAYA|2023|OCTUBRE|0|E|URUGUAYA|2023-10-25
650|SERVICIOS WEB|PROPIETARIO|F|35|SANTIAGO DE SURCO|LIMA|BRASILERA|2023|OCTUBRE|0|E|BRASILERA|2023-10-25
651|SERVICIOS WEB|PROPIETARIO|M|46|SAN ISIDRO|LIMA|COREANA|2023|OCTUBRE|17|E|COREANA|2023-10-25
652|SERVICIOS WEB|PROPIETARIO|F|28|EL AGUSTINO|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-25
653|SERVICIOS WEB|PROPIETARIO|M|44|BREÑA|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-25
654|SERVICIOS WEB|PROPIETARIO|F|54|SURQUILLO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
655|SERVICIOS WEB|PROPIETARIO|M|23|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
656|SERVICIOS WEB|PROPIETARIO|F|34|<NO DEFINIDO>|<NO DEFINIDO>|ESPAÑOLA|2023|OCTUBRE|12|E|ESPAÑOLA|2023-10-25
657|SERVICIOS WEB|PROPIETARIO|M|57|SAN MARTIN DE PORRES|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-25
658|SERVICIOS WEB|PROPIETARIO|M|56|CERRO COLORADO|AREQUIPA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-25
659|SERVICIOS WEB|PROPIETARIO|M|23|TACNA|TACNA|DOMINICANA|2023|OCTUBRE|1|E|DOMINICANA|2023-10-25
660|SERVICIOS WEB|PROPIETARIO|M|22|TRUJILLO|LA LIBERTAD|MEXICANA|2023|OCTUBRE|7|E|MEXICANA|2023-10-25
661|SERVICIOS WEB|PROPIETARIO|M|37|MIRAFLORES|LIMA|SIERRALEONES|2023|OCTUBRE|3|E|SIERRALEONES|2023-10-25
662|SERVICIOS WEB|PROPIETARIO|M|30|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|2|E|VENEZOLANA|2023-10-25
663|SERVICIOS WEB|PROPIETARIO|M|32|PISCO|ICA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
664|SERVICIOS WEB|PROPIETARIO|F|33|CARMEN DE LA LEGUA REYNOSO|CALLAO|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
665|SERVICIOS WEB|PROPIETARIO|M|32|VILLA EL SALVADOR|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
666|SERVICIOS WEB|PROPIETARIO|M|46|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-25
667|SERVICIOS WEB|PROPIETARIO|F|32|LINCE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
668|SERVICIOS WEB|PROPIETARIO|M|41|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
669|SERVICIOS WEB|PROPIETARIO|F|30|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-25
670|SERVICIOS WEB|PROPIETARIO|M|44|MIRAFLORES|LIMA|CHILENA|2023|OCTUBRE|6|E|CHILENA|2023-10-25
671|SERVICIOS WEB|PROPIETARIO|F|26|LIMA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-26
672|SERVICIOS WEB|PROPIETARIO|M|32|SAN BORJA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-26
673|SERVICIOS WEB|PROPIETARIO|M|28|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
674|SERVICIOS WEB|PROPIETARIO|M|82|SANTIAGO DE SURCO|LIMA|ALEMANA|2023|OCTUBRE|0|E|ALEMANA|2023-10-26
675|SERVICIOS WEB|PROPIETARIO|M|24|MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-26
676|SERVICIOS WEB|PROPIETARIO|M|37|MIRAFLORES|LIMA|CHILENA|2023|OCTUBRE|0|E|CHILENA|2023-10-26
677|SERVICIOS WEB|PROPIETARIO|M|33|TRUJILLO|LA LIBERTAD|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
678|SERVICIOS WEB|PROPIETARIO|M|28|SURQUILLO|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-26
679|SERVICIOS WEB|PROPIETARIO|F|48|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
680|SERVICIOS WEB|PROPIETARIO|F|22|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
681|SERVICIOS WEB|PROPIETARIO|M|31|SANTIAGO DE SURCO|LIMA|HONDUREÑA|2023|OCTUBRE|0|E|HONDUREÑA|2023-10-26
682|SERVICIOS WEB|PROPIETARIO|F|35|COMAS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
683|SERVICIOS WEB|PROPIETARIO|F|45|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
