#|SEDE_ATENCION|TIPO_SOLICITUD|SEXO_BENEFICIARIO|EDAD_BENEFICIARIO|DISTRITO_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD_BENEFICIARIO|ANO_TRA|MES_TRA|TOTAL_MOV_MIGRA|ESTADO_TRAMITE|NACIONALIDAD_SOLICITANTE|FECHA_DE_CORTE
938|SERVICIOS WEB|PROPIETARIO|M|47|MIRAFLORES|LIMA|PORTUGUESA|2023|SEPTIEMBRE|212|E|PORTUGUESA|2023-09-13
939|SERVICIOS WEB|PROPIETARIO|M|56|PARIÑAS|PIURA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-13
940|SERVICIOS WEB|PROPIETARIO|M|31|SURQUILLO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-13
941|SERVICIOS WEB|PROPIETARIO|F|28|VILLA EL SALVADOR|LIMA|BOLIVIANA|2023|SEPTIEMBRE|0|E|BOLIVIANA|2023-09-13
942|SERVICIOS WEB|PROPIETARIO|M|31|JESUS MARIA|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-13
943|SERVICIOS WEB|PROPIETARIO|M|54|JESUS MARIA|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-13
944|SERVICIOS WEB|PROPIETARIO|M|38|LA VICTORIA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
945|SERVICIOS WEB|PROPIETARIO|F|36|LINCE|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-12
946|SERVICIOS WEB|PROPIETARIO|M|67|CASTILLA|PIURA|SUDAFRICANA|2023|SEPTIEMBRE|35|E|SUDAFRICANA|2023-09-12
947|SERVICIOS WEB|PROPIETARIO|F|35|LIMA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
948|SERVICIOS WEB|PROPIETARIO|M|56|MIRAFLORES|LIMA|BRASILERA|2023|SEPTIEMBRE|0|E|BRASILERA|2023-09-12
949|SERVICIOS WEB|PROPIETARIO|F|28|PIURA|PIURA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
950|TACNA|PROPIETARIO|F|64|TACNA|TACNA|CHILENA|2023|SEPTIEMBRE|6|E|CHILENA|2023-09-12
951|SERVICIOS WEB|PROPIETARIO|M|38|LINCE|LIMA|INDIA|2023|SEPTIEMBRE|37|E|INDIA|2023-09-12
952|SERVICIOS WEB|PROPIETARIO|M|28|MAGDALENA DEL MAR|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
953|SERVICIOS WEB|PROPIETARIO|F|23|SURQUILLO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
954|SERVICIOS WEB|PROPIETARIO|M|63|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|34|E|ESTADOUNIDENSE|2023-09-12
955|SERVICIOS WEB|PROPIETARIO|F|56|CHORRILLOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
956|SERVICIOS WEB|PROPIETARIO|F|60|<NO DEFINIDO>|<NO DEFINIDO>|ALEMANA|2023|SEPTIEMBRE|18|E|ALEMANA|2023-09-12
957|SERVICIOS WEB|PROPIETARIO|M|68|LA MOLINA|LIMA|PERUANA|2023|SEPTIEMBRE|16|E|PERUANA|2023-09-12
958|SERVICIOS WEB|PROPIETARIO|M|51|LA VICTORIA|LIMA|ARGENTINA|2023|SEPTIEMBRE|15|E|ARGENTINA|2023-09-12
959|SERVICIOS WEB|PROPIETARIO|M|58|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|36|E|ESTADOUNIDENSE|2023-09-12
960|SERVICIOS WEB|PROPIETARIO|F|25|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
961|SERVICIOS WEB|PROPIETARIO|F|34|MIRAFLORES|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-12
962|SERVICIOS WEB|PROPIETARIO|F|51|MIRAFLORES|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-12
963|SERVICIOS WEB|PROPIETARIO|M|55|MIRAFLORES|LIMA|COSTARRICENSE|2023|SEPTIEMBRE|0|E|COSTARRICENSE|2023-09-12
964|SERVICIOS WEB|PROPIETARIO|M|38|MAGDALENA DEL MAR|LIMA|CANADIENSE|2023|SEPTIEMBRE|0|E|CANADIENSE|2023-09-12
965|SERVICIOS WEB|PROPIETARIO|F|39|POMALCA|LAMBAYEQUE|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-12
966|SERVICIOS WEB|PROPIETARIO|F|33|JESUS MARIA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
967|SERVICIOS WEB|PROPIETARIO|F|37|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
968|LIMA|PROPIETARIO|M|13|MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-12
969|LIMA|PROPIETARIO|M|7|CHORRILLOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-12
970|SERVICIOS WEB|PROPIETARIO|F|28|SAN BORJA|LIMA|CHILENA|2023|SEPTIEMBRE|0|E|CHILENA|2023-09-12
971|SERVICIOS WEB|PROPIETARIO|M|32|CALLAO|CALLAO|ECUATORIANA|2023|SEPTIEMBRE|6|E|ECUATORIANA|2023-09-12
972|SERVICIOS WEB|PROPIETARIO|F|36|CALLAO|CALLAO|ECUATORIANA|2023|SEPTIEMBRE|6|E|ECUATORIANA|2023-09-12
973|SERVICIOS WEB|PROPIETARIO|M|70|MIRAFLORES|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|177|E|ESPAÑOLA|2023-09-12
974|SERVICIOS WEB|PROPIETARIO|M|42|URUBAMBA|CUSCO|ECUATORIANA|2023|SEPTIEMBRE|0|E|ECUATORIANA|2023-09-12
975|SERVICIOS WEB|PROPIETARIO|M|42|MIRAFLORES|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-12
976|SERVICIOS WEB|PROPIETARIO|M|54|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-12
977|SERVICIOS WEB|PROPIETARIO|F|28|CARABAYLLO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
978|SERVICIOS WEB|PROPIETARIO|M|26|CALLAO|CALLAO|ECUATORIANA|2023|SEPTIEMBRE|1|E|ECUATORIANA|2023-09-12
979|SERVICIOS WEB|PROPIETARIO|F|27|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-12
980|SERVICIOS WEB|PROPIETARIO|M|78|MIRAFLORES|LIMA|NEERLANDESA|2023|SEPTIEMBRE|10|E|NEERLANDESA|2023-09-12
981|SERVICIOS WEB|PROPIETARIO|F|52|JESUS MARIA|LIMA|PERUANA|2023|SEPTIEMBRE|2|E|PERUANA|2023-09-11
982|SERVICIOS WEB|PROPIETARIO|F|24|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-11
983|SERVICIOS WEB|PROPIETARIO|M|81|<NO DEFINIDO>|<NO DEFINIDO>|ESTADOUNIDENSE|2023|SEPTIEMBRE|53|E|ESTADOUNIDENSE|2023-09-11
984|SERVICIOS WEB|PROPIETARIO|F|29|SANTIAGO DE SURCO|LIMA|DE HONG KONG|2023|SEPTIEMBRE|10|E|DE HONG KONG|2023-09-11
985|SERVICIOS WEB|PROPIETARIO|F|76|CARABAYLLO|LIMA|CHILENA|2023|SEPTIEMBRE|0|E|CHILENA|2023-09-11
986|SERVICIOS WEB|PROPIETARIO|F|60|BARRANCO|LIMA|BRITANICA|2023|SEPTIEMBRE|0|E|BRITANICA|2023-09-11
987|SERVICIOS WEB|PROPIETARIO|F|34|HUACHO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-11
988|SERVICIOS WEB|PROPIETARIO|M|51|MIRAFLORES|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-11
989|SERVICIOS WEB|PROPIETARIO|M|32|SAN ISIDRO|LIMA|CHILENA|2023|SEPTIEMBRE|9|E|CHILENA|2023-09-11
990|SERVICIOS WEB|PROPIETARIO|F|66|VILLA MARIA DEL TRIUNFO|LIMA|ALEMANA|2023|SEPTIEMBRE|0|E|ALEMANA|2023-09-11
991|SERVICIOS WEB|PROPIETARIO|M|54|SANTIAGO DE SURCO|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-11
992|SERVICIOS WEB|PROPIETARIO|M|38|SAN ISIDRO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|3|E|ESPAÑOLA|2023-09-11
993|SERVICIOS WEB|PROPIETARIO|M|53|SAN ISIDRO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|29|E|ESPAÑOLA|2023-09-11
994|SERVICIOS WEB|PROPIETARIO|M|36|SAN ISIDRO|LIMA|CHILENA|2023|SEPTIEMBRE|34|E|CHILENA|2023-09-11
995|SERVICIOS WEB|PROPIETARIO|M|42|LIMA|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-11
996|SERVICIOS WEB|PROPIETARIO|F|32|MIRAFLORES|LIMA|AUSTRALIANA|2023|SEPTIEMBRE|0|E|AUSTRALIANA|2023-09-11
997|SERVICIOS WEB|PROPIETARIO|M|43|SAN ISIDRO|LIMA|CHILENA|2023|SEPTIEMBRE|25|E|CHILENA|2023-09-11
998|SERVICIOS WEB|PROPIETARIO|M|39|SAN ISIDRO|LIMA|CHILENA|2023|SEPTIEMBRE|0|E|CHILENA|2023-09-11
999|SERVICIOS WEB|PROPIETARIO|M|33|SAN ISIDRO|LIMA|CHILENA|2023|SEPTIEMBRE|0|E|CHILENA|2023-09-11
1000|SERVICIOS WEB|PROPIETARIO|M|45|SAN ISIDRO|LIMA|CHILENA|2023|SEPTIEMBRE|0|E|CHILENA|2023-09-11
1001|SERVICIOS WEB|PROPIETARIO|M|21|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-11
1002|SERVICIOS WEB|PROPIETARIO|M|46|MIRAFLORES|LIMA|ARGENTINA|2023|SEPTIEMBRE|0|E|ARGENTINA|2023-09-11
1003|SERVICIOS WEB|PROPIETARIO|M|35|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-11
1004|SERVICIOS WEB|PROPIETARIO|F|21|ATE|LIMA|BRASILERA|2023|SEPTIEMBRE|0|E|BRASILERA|2023-09-11
1005|SERVICIOS WEB|PROPIETARIO|F|50|LIMA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-11
1006|SERVICIOS WEB|PROPIETARIO|M|26|LIMA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-11
1007|LIMA|PROPIETARIO|F|18|<NO DEFINIDO>|<NO DEFINIDO>|CHILENA|2023|SEPTIEMBRE|7|E|CHILENA|2023-09-11
1008|LIMA|PROPIETARIO|M|53|<NO DEFINIDO>|<NO DEFINIDO>|CANADIENSE|2023|SEPTIEMBRE|8|E|CANADIENSE|2023-09-11
1009|SERVICIOS WEB|PROPIETARIO|M|57|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-11
1010|SERVICIOS WEB|PROPIETARIO|F|22|PIURA|PIURA|VENEZOLANA|2023|SEPTIEMBRE|3|E|VENEZOLANA|2023-09-11
1011|SERVICIOS WEB|PROPIETARIO|F|37|LA VICTORIA|LIMA|ECUATORIANA|2023|SEPTIEMBRE|0|E|ECUATORIANA|2023-09-11
1012|SERVICIOS WEB|PROPIETARIO|M|34|MIRAFLORES|LIMA|CHINA|2023|SEPTIEMBRE|39|E|CHINA|2023-09-11
1013|SERVICIOS WEB|PROPIETARIO|M|24|BREÑA|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-11
1014|SERVICIOS WEB|PROPIETARIO|M|54|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-11
1015|SERVICIOS WEB|PROPIETARIO|M|27|SANTA ANITA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-11
1016|SERVICIOS WEB|PROPIETARIO|M|59|SANTIAGO DE SURCO|LIMA|NORUEGA|2023|SEPTIEMBRE|49|E|NORUEGA|2023-09-11
1017|SERVICIOS WEB|PROPIETARIO|F|41|CALLAO|CALLAO|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-11
1018|SERVICIOS WEB|PROPIETARIO|M|42|SAN BORJA|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-11
1019|SERVICIOS WEB|PROPIETARIO|F|31|SANTIAGO DE SURCO|LIMA|CHILENA|2023|SEPTIEMBRE|1|E|CHILENA|2023-09-11
1020|SERVICIOS WEB|PROPIETARIO|M|34|SAN BORJA|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-11
1021|SERVICIOS WEB|PROPIETARIO|F|44|LA MOLINA|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-11
1022|SERVICIOS WEB|PROPIETARIO|M|52|LA MOLINA|LIMA|AUSTRALIANA|2023|SEPTIEMBRE|0|E|AUSTRALIANA|2023-09-11
1023|SERVICIOS WEB|PROPIETARIO|M|36|MIRAFLORES|LIMA|BRASILERA|2023|SEPTIEMBRE|28|E|BRASILERA|2023-09-11
1024|SERVICIOS WEB|PROPIETARIO|M|29|SAN ISIDRO|LIMA|JAPONESA|2023|SEPTIEMBRE|3|E|JAPONESA|2023-09-11
1025|SERVICIOS WEB|PROPIETARIO|F|35|SAN MIGUEL|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-11
1026|SERVICIOS WEB|PROPIETARIO|M|43|BARRANCO|LIMA|FRANCESA|2023|SEPTIEMBRE|0|E|FRANCESA|2023-09-11
1027|SERVICIOS WEB|PROPIETARIO|F|30|SANTA ANITA|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-11
1028|SERVICIOS WEB|PROPIETARIO|F|43|ATE|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-10
1029|SERVICIOS WEB|PROPIETARIO|F|41|PUNTA HERMOSA|LIMA|HUNGARA|2023|SEPTIEMBRE|21|E|HUNGARA|2023-09-10
1030|SERVICIOS WEB|PROPIETARIO|F|38|MIRAFLORES|LIMA|BRITANICA|2023|SEPTIEMBRE|24|E|BRITANICA|2023-09-10
1031|SERVICIOS WEB|PROPIETARIO|M|40|LOS OLIVOS|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-10
1032|SERVICIOS WEB|PROPIETARIO|F|32|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-09
1033|SERVICIOS WEB|PROPIETARIO|M|31|LA PERLA|CALLAO|CUBANA|2023|SEPTIEMBRE|0|E|CUBANA|2023-09-09
1034|SERVICIOS WEB|PROPIETARIO|F|29|RIMAC|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-09
1035|SERVICIOS WEB|PROPIETARIO|F|27|COMAS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|2|E|VENEZOLANA|2023-09-09
1036|SERVICIOS WEB|PROPIETARIO|F|27|MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-09
1037|SERVICIOS WEB|PROPIETARIO|F|27|SOCABAYA|AREQUIPA|BOLIVIANA|2023|SEPTIEMBRE|0|E|BOLIVIANA|2023-09-09
1038|SERVICIOS WEB|PROPIETARIO|F|34|LIMA|LIMA|CHINA|2023|SEPTIEMBRE|15|E|CHINA|2023-09-09
1039|SERVICIOS WEB|PROPIETARIO|M|40|MAGDALENA DEL MAR|LIMA|CHILENA|2023|SEPTIEMBRE|7|E|CHILENA|2023-09-09
1040|SERVICIOS WEB|PROPIETARIO|F|22|LOS OLIVOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-09
1041|SERVICIOS WEB|PROPIETARIO|F|54|INDEPENDENCIA|LIMA|CHINA|2023|SEPTIEMBRE|14|E|CHINA|2023-09-09
1042|SERVICIOS WEB|PROPIETARIO|F|33|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-09
1043|SERVICIOS WEB|PROPIETARIO|M|47|SANTA ANITA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-08
1044|SERVICIOS WEB|PROPIETARIO|M|51|MAGDALENA DEL MAR|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-08
1045|SERVICIOS WEB|PROPIETARIO|M|54|TRUJILLO|LA LIBERTAD|ECUATORIANA|2023|SEPTIEMBRE|12|E|ECUATORIANA|2023-09-08
1046|SERVICIOS WEB|PROPIETARIO|F|22|SAN BORJA|LIMA|PORTUGUESA|2023|SEPTIEMBRE|3|E|PORTUGUESA|2023-09-08
1047|SERVICIOS WEB|PROPIETARIO|M|52|TRUJILLO|LA LIBERTAD|ECUATORIANA|2023|SEPTIEMBRE|146|E|ECUATORIANA|2023-09-08
1048|SERVICIOS WEB|PROPIETARIO|M|65|MIRAFLORES|LIMA|ALEMANA|2023|SEPTIEMBRE|0|E|ALEMANA|2023-09-08
1049|SERVICIOS WEB|PROPIETARIO|M|40|SAN ISIDRO|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-08
1050|SERVICIOS WEB|PROPIETARIO|F|20|SAN JUAN DE LURIGANCHO|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-08
1051|LIMA|PROPIETARIO|M|57|WANCHAQ|CUSCO|PERUANA|2023|SEPTIEMBRE|6|E|PERUANA|2023-09-08
1052|SERVICIOS WEB|PROPIETARIO|F|43|<NO DEFINIDO>|<NO DEFINIDO>|CANADIENSE|2023|SEPTIEMBRE|25|E|CANADIENSE|2023-09-08
1053|SERVICIOS WEB|PROPIETARIO|M|23|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-08
1054|SERVICIOS WEB|PROPIETARIO|M|28|VILLA EL SALVADOR|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-08
1055|SERVICIOS WEB|PROPIETARIO|M|48|LOBITOS|PIURA|ESPAÑOLA|2023|SEPTIEMBRE|40|E|ESPAÑOLA|2023-09-08
1056|SERVICIOS WEB|PROPIETARIO|M|37|PUEBLO NUEVO|ICA|ECUATORIANA|2023|SEPTIEMBRE|15|E|ECUATORIANA|2023-09-08
1057|SERVICIOS WEB|PROPIETARIO|M|61|LA MOLINA|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-08
1058|SERVICIOS WEB|PROPIETARIO|M|35|SAN ISIDRO|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-08
1059|SERVICIOS WEB|PROPIETARIO|F|38|SAN MIGUEL|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-08
1060|SERVICIOS WEB|PROPIETARIO|F|51|LINCE|LIMA|PERUANA|2023|SEPTIEMBRE|18|E|PERUANA|2023-09-08
1061|SERVICIOS WEB|PROPIETARIO|M|55|MIRAFLORES|LIMA|ARGENTINA|2023|SEPTIEMBRE|0|E|ARGENTINA|2023-09-08
1062|SERVICIOS WEB|PROPIETARIO|M|45|JESUS MARIA|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-08
1063|SERVICIOS WEB|PROPIETARIO|M|59|SAN ISIDRO|LIMA|CHILENA|2023|SEPTIEMBRE|136|E|CHILENA|2023-09-08
1064|SERVICIOS WEB|PROPIETARIO|M|44|SANTIAGO DE SURCO|LIMA|ITALIANA|2023|SEPTIEMBRE|0|E|ITALIANA|2023-09-08
1065|SERVICIOS WEB|PROPIETARIO|F|41|VENTANILLA|CALLAO|INDONESIO|2023|SEPTIEMBRE|0|E|INDONESIO|2023-09-07
1066|SERVICIOS WEB|PROPIETARIO|F|28|CARABAYLLO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-07
1067|SERVICIOS WEB|PROPIETARIO|F|48|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-07
1068|SERVICIOS WEB|PROPIETARIO|F|42|SANTIAGO DE SURCO|LIMA|HONDUREÑA|2023|SEPTIEMBRE|0|E|HONDUREÑA|2023-09-07
1069|SERVICIOS WEB|PROPIETARIO|M|44|SAN ISIDRO|LIMA|COREANA|2023|SEPTIEMBRE|0|E|COREANA|2023-09-07
1070|SERVICIOS WEB|PROPIETARIO|M|34|PIURA|PIURA|COLOMBIANA|2023|SEPTIEMBRE|1|E|COLOMBIANA|2023-09-07
1071|SERVICIOS WEB|PROPIETARIO|M|37|SURQUILLO|LIMA|CHINA|2023|SEPTIEMBRE|47|E|CHINA|2023-09-07
1072|SERVICIOS WEB|PROPIETARIO|F|23|MOCHE|LA LIBERTAD|VENEZOLANA|2023|SEPTIEMBRE|3|E|VENEZOLANA|2023-09-07
1073|SERVICIOS WEB|PROPIETARIO|M|47|CAJAMARCA|CAJAMARCA|CROATA|2023|SEPTIEMBRE|0|E|CROATA|2023-09-07
1074|SERVICIOS WEB|PROPIETARIO|F|36|CHORRILLOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-07
1075|SERVICIOS WEB|PROPIETARIO|M|25|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-07
1076|LIMA|PROPIETARIO|F|8|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-07
1077|SERVICIOS WEB|PROPIETARIO|F|36|HUANUCO|HUANUCO|VENEZOLANA|2023|SEPTIEMBRE|3|E|VENEZOLANA|2023-09-07
1078|SERVICIOS WEB|PROPIETARIO|M|44|MIRAFLORES|LIMA|DOMINICANA|2023|SEPTIEMBRE|14|E|DOMINICANA|2023-09-07
1079|SERVICIOS WEB|PROPIETARIO|M|44|MIRAFLORES|LIMA|MEXICANA|2023|SEPTIEMBRE|0|E|MEXICANA|2023-09-07
1080|SERVICIOS WEB|PROPIETARIO|F|20|GREGORIO ALBARRACIN LANCHIPA|TACNA|COLOMBIANA|2023|SEPTIEMBRE|8|E|COLOMBIANA|2023-09-07
1081|SERVICIOS WEB|PROPIETARIO|F|77|LA VICTORIA|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-07
1082|SERVICIOS WEB|PROPIETARIO|M|86|SANTIAGO DE SURCO|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|228|E|ESTADOUNIDENSE|2023-09-07
1083|SERVICIOS WEB|PROPIETARIO|M|59|SAN ISIDRO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-07
1084|SERVICIOS WEB|PROPIETARIO|M|24|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-07
1085|SERVICIOS WEB|PROPIETARIO|F|44|PUNO|PUNO|BOLIVIANA|2023|SEPTIEMBRE|8|E|BOLIVIANA|2023-09-07
1086|SERVICIOS WEB|PROPIETARIO|M|59|MIRAFLORES|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|109|E|ESPAÑOLA|2023-09-07
1087|SERVICIOS WEB|PROPIETARIO|M|62|SAN ISIDRO|LIMA|HOLANDESA|2023|SEPTIEMBRE|3|E|HOLANDESA|2023-09-07
1088|SERVICIOS WEB|PROPIETARIO|M|33|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-07
1089|LIMA|PROPIETARIO|M|37|MIRAFLORES|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|138|E|ESPAÑOLA|2023-09-07
1090|SERVICIOS WEB|PROPIETARIO|M|43|MIRAFLORES|LIMA|ARGENTINA|2023|SEPTIEMBRE|0|E|ARGENTINA|2023-09-07
1091|SERVICIOS WEB|PROPIETARIO|M|54|CERRO COLORADO|AREQUIPA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-07
1092|SERVICIOS WEB|PROPIETARIO|M|45|CERRO COLORADO|AREQUIPA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-07
1093|SERVICIOS WEB|PROPIETARIO|F|51|CERRO COLORADO|AREQUIPA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-07
1094|SERVICIOS WEB|PROPIETARIO|M|56|CERRO COLORADO|AREQUIPA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-07
1095|SERVICIOS WEB|PROPIETARIO|M|41|MIRAFLORES|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-07
1096|SERVICIOS WEB|PROPIETARIO|F|54|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-07
1097|SERVICIOS WEB|PROPIETARIO|M|39|MIRAFLORES|LIMA|ARGENTINA|2023|SEPTIEMBRE|18|E|ARGENTINA|2023-09-07
1098|SERVICIOS WEB|PROPIETARIO|M|41|MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-07
1099|SERVICIOS WEB|PROPIETARIO|M|38|MIRAFLORES|LIMA|ARGENTINA|2023|SEPTIEMBRE|0|E|ARGENTINA|2023-09-06
1100|SERVICIOS WEB|PROPIETARIO|M|24|CHORRILLOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-06
1101|SERVICIOS WEB|PROPIETARIO|F|26|BARRANCO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-06
1102|SERVICIOS WEB|PROPIETARIO|M|42|SAN ISIDRO|LIMA|CHINA|2023|SEPTIEMBRE|4|E|CHINA|2023-09-06
